,combined,total_occurrences,num_of_winners_or_forced_errors,percentage_of_winner,percentage_of_total_occurences_of_combination,percentage_of_overall_winner
1327,b-1f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1326,s3r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1325,r3u3,1,0,0.0,4.362621062734491e-05,0.0
1324,h1l2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1323,m1o=2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1322,o1t3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1321,z=2m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1320,m2o=+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1319,i+2l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1373,b;2v2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1374,i=2b+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1375,i=3f1,1,0,0.0,4.362621062734491e-05,0.0
1423,s3s-+3,1,0,0.0,4.362621062734491e-05,0.0
1430,v1t3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1429,i1v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1428,i3i3,1,0,0.0,4.362621062734491e-05,0.0
1427,s+3s+1,1,0,0.0,4.362621062734491e-05,0.0
1426,h=1z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1425,b-;1m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1424,r+1m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1422,h-1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1376,l3j1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1421,z2k1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1420,m1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1419,i+3b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1418,z1h=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1417,v+3z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1416,s2s+2,1,0,0.0,4.362621062734491e-05,0.0
1415,r2y+1,1,0,0.0,4.362621062734491e-05,0.0
1431,m+1f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1432,h3r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1433,z2b;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1434,h1b2,1,0,0.0,4.362621062734491e-05,0.0
1449,o1l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1448,h1l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1447,p1z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1446,f;1h3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1445,h3l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1444,p1f;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1443,p3s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1442,z2s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1441,z1z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1440,s3z^+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1439,f;3z2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1438,r2k=+1,1,0,0.0,4.362621062734491e-05,0.0
1437,s+1s1,1,0,0.0,4.362621062734491e-05,0.0
1436,i2z+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1435,m+2t2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1414,s2m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1413,f1u;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1412,i^1f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1393,l3b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1391,s-3z=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1390,i3z2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1389,y1f+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1388,f+;2f2,1,0,0.0,4.362621062734491e-05,0.0
1387,s3k2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1386,h=2i1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1385,r-2f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1384,r2z^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1383,k2z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1382,s1h-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1381,f+1f;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1380,f=3z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1379,s-1j1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1378,b;3b+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1377,y+1s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1392,h3f-2,1,0,0.0,4.362621062734491e-05,0.0
1394,y3y1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1411,v^2f;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1395,s;2v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1410,v3v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1409,v1b+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1408,z^3f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1407,r1j+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1406,m-2p3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1405,z^3r-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1404,s-+2l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1403,f;2z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1402,i=3s3,1,0,0.0,4.362621062734491e-05,0.0
1401,i-2f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1400,b;3y+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1399,y1b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1398,u2r3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1397,b;2f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1396,h3b-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1298,p3b-2,1,0,0.0,4.362621062734491e-05,0.0
1297,f2h3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1296,r3f2,1,0,0.0,4.362621062734491e-05,0.0
1191,s2p;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1198,r1u-3,1,0,0.0,4.362621062734491e-05,0.0
1197,s3h2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1196,v3r3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1195,b1s+2,1,0,0.0,4.362621062734491e-05,0.0
1194,u-3b-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1193,y2s3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1192,f-2s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1190,f3h3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1219,f3f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1188,z1i3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1187,r;1s3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1186,v1m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1185,b3v^2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1184,l3v^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1183,b2b+3,1,0,0.0,4.362621062734491e-05,0.0
1182,s;2s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1199,f1o=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1200,v=2v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1201,m2v=1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1202,f;2f2,1,0,0.0,4.362621062734491e-05,0.0
1217,p1i1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1216,r1s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1215,s3r+1,1,0,0.0,4.362621062734491e-05,0.0
1214,u-3i1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1213,r+1s3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1212,r+3s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1211,z2k3,1,0,0.0,4.362621062734491e-05,0.0
1210,m-3b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1209,b;3f3,1,0,0.0,4.362621062734491e-05,0.0
1208,b;3r-1,1,0,0.0,4.362621062734491e-05,0.0
1207,h^2s-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1206,o2b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1205,r2f+2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1204,f2u^2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1203,h3s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1181,u-1u-;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1180,v2f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1179,r-2v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1160,s1i3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1158,l1v^2,1,0,0.0,4.362621062734491e-05,0.0
1157,r-1f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1156,z;3f3,1,0,0.0,4.362621062734491e-05,0.0
1155,i1m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1154,b;2r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1153,s;3u+1,1,0,0.0,4.362621062734491e-05,0.0
1152,b1f-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1151,z;1f;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1150,u3r1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1149,v;1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1148,h^2f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1147,b1v;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1146,z1t3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1145,i2r3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1144,m+3m3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1159,z2j3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1161,b;1u3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1178,f;3u-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1162,f2y-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1177,z^1s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1176,s-3f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1175,b-3z=1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1174,v2h1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1173,v3f;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1172,o=3s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1171,j+3l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1170,l2f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1169,j-3f1,1,0,0.0,4.362621062734491e-05,0.0
1168,l3t1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1167,z;2b2,1,0,0.0,4.362621062734491e-05,0.0
1166,m-3t3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1165,r+1b2,1,0,0.0,4.362621062734491e-05,0.0
1164,f;3s+1,1,0,0.0,4.362621062734491e-05,0.0
1163,z^2s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1218,l3l2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1220,s2i+2,1,0,0.0,4.362621062734491e-05,0.0
1295,u+3y3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1268,s-2v=1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1275,z2j=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1274,z1s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1273,i2f-1,1,0,0.0,4.362621062734491e-05,0.0
1272,z+3b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1271,y+3s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1270,b;1u+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1269,y2b-2,1,0,0.0,4.362621062734491e-05,0.0
1267,u1y-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1221,m1o=1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1266,r-1f3,1,0,0.0,4.362621062734491e-05,0.0
1265,h3b;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1264,r2r+2,1,0,0.0,4.362621062734491e-05,0.0
1263,f2i3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1262,r+3s3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1261,z;2b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1260,m1b2,1,0,0.0,4.362621062734491e-05,0.0
1276,m2f=1,1,0,0.0,4.362621062734491e-05,0.0
1277,s+2z+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1278,y1f+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1279,z1o2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1294,j3z2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1293,f+;1f2,1,0,0.0,4.362621062734491e-05,0.0
1292,i2z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1291,f1b;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1290,u-1f-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1289,s+3f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1288,s1j3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1287,b1v;^1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1286,u1u1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1285,f;1f+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1284,y3f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1283,f3f;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1282,v1s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1281,v^3r1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1280,f1f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1259,z^2r-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1258,m1m3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1257,r2u2,1,0,0.0,4.362621062734491e-05,0.0
1238,i1r-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1236,m+1b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1235,s;1s3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1234,y3y^1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1233,h2f+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1232,v;3b1,1,0,0.0,4.362621062734491e-05,0.0
1231,f;2s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1230,s3v^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1229,u+3m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1228,m3f;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1227,l1r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1226,r1m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1225,z2l+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1224,z2b;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1223,f2r+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1222,v2b;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1237,b2y;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1239,b1u3,1,0,0.0,4.362621062734491e-05,0.0
1256,l3m3,1,0,0.0,4.362621062734491e-05,0.0
1240,f;1y3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1255,v2v2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1254,y^2f-3,1,0,0.0,4.362621062734491e-05,0.0
1253,b-;1f-3,1,0,0.0,4.362621062734491e-05,0.0
1252,r1m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1251,s1m1,1,0,0.0,4.362621062734491e-05,0.0
1250,m+1l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1249,v3z=+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1248,o1r2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1247,l3l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1246,l1t2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1245,r1s3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1244,f-3s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1243,u+2b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1242,f3u3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1241,l1m1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1450,h;3b1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1452,i2s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1759,f-2f1,1,0,0.0,4.362621062734491e-05,0.0
1655,f;2f-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1662,z1r-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1661,r+1m2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1660,f;1l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1659,b;2r3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1658,i=1f-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1657,b;3s-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1656,z+3b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1654,r2j+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1645,p2f+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1653,m3k1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1652,s1u1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1651,f;3m3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1650,y1v1,1,0,0.0,4.362621062734491e-05,0.0
1649,y1u2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1648,b-3s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1647,r2y1,1,0,0.0,4.362621062734491e-05,0.0
1663,s;3y+2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1664,s3s-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1665,f2i1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1666,v2h2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1681,s=+3f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1680,b2h2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1679,p2z2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1678,i3f+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1677,f1b+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1676,l1v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1675,i=2f-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1674,s3f=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1673,s+3o1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1672,f-1f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1671,z1o=2,1,0,0.0,4.362621062734491e-05,0.0
1670,r3y+2,1,0,0.0,4.362621062734491e-05,0.0
1669,h2s-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1668,f1k=1,1,0,0.0,4.362621062734491e-05,0.0
1667,p1l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1646,v^2s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1644,p;1r1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1453,v;2s1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1616,s3i=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1623,f+2l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1622,l1t=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1621,s2f;+3,1,0,0.0,4.362621062734491e-05,0.0
1620,f2h+2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1619,s2y2,1,0,0.0,4.362621062734491e-05,0.0
1618,b2i2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1617,s1j2,1,0,0.0,4.362621062734491e-05,0.0
1615,m3f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1643,u1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1614,j=+1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1613,b1b+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1612,y3f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1611,s-2z1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1610,j=3b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1609,f;1b3,1,0,0.0,4.362621062734491e-05,0.0
1608,s1t1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1624,u3b+3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1625,f;3s;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1626,f-1i=2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1627,s1s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1642,j+1l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1641,p1o1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1640,o3o2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1639,r-1v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1638,f;1f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1637,v=3p3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1636,i=3z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1635,s3o=1,1,0,0.0,4.362621062734491e-05,0.0
1634,z3f-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1633,i3f-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1632,f;3z;2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1631,z1o3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1630,h3f-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1629,v2t=1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1628,s-2v3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1682,m2f1,1,0,0.0,4.362621062734491e-05,0.0
1683,b-2z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1684,y+2f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1732,r+1v2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1739,f+3s;3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1738,b3s;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1737,v^3l3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1736,m2t1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1735,j-1f3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1734,u3u+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1733,v=1v1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1731,u2y-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1685,t1f2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1730,k=+1f1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1729,v^1l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1728,y+3s2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1727,o3l1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1726,f+2z3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1725,r1k3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1724,y+1s-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1740,b+2l2,1,0,0.0,4.362621062734491e-05,0.0
1741,s2v+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1742,j3b2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1743,s3y-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1758,r2f+;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1757,s1f;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1756,s3y-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1755,b1y2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1754,s;1r-3,1,0,0.0,4.362621062734491e-05,0.0
1753,m1v^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1752,u3m-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1751,r-1f-2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1750,f3y+;1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1749,r1z^1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1748,r-3r1,1,0,0.0,4.362621062734491e-05,0.0
1747,r2j+1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1746,r-1b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1745,s2z+1,1,0,0.0,4.362621062734491e-05,0.0
1744,r2y-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1723,h3b-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1722,b1y1,1,0,0.0,4.362621062734491e-05,0.0
1721,z^+1f-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1702,v;3m-3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1700,s-3b-1,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1699,s-+1f3,1,0,0.0,4.362621062734491e-05,0.0
1698,l2p3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1697,s1v=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1696,s2t=3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1695,z3v^3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1694,l3t=2,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
1693,u2b3,1,1,1.0,4.362621062734491e-05,4.362621062734491e-05
