,rally,receiving_shot,returned_shot,combined,is_winner,is_forced_error,is_winner_or_forced_error
12287,4+f28z1m3p1b2f+3d@,b2,f+3,b2f+3,0,0,0
12288,6b38f3b3f2s+2m2p1w#,m2,p1,m2p1,0,1,1
12289,4b38f3s3f2n@,s3,f2,s3f2,0,0,0
12290,4b38f3s2f1f1b1f2b1f1b1r3f2n@,r3,f2,r3f2,0,0,0
12291,6b37f+3m1o1*,m1,o1,m1o1,1,0,1
12292,4b37f+2f2z3m2o3*,m2,o3,m2o3,1,0,1
12293,4b29b1f2b2b2f+1f3n#,f+1,f3,f+1f3,0,1,1
12294,c4+s17v2j3z2d#,j3,z2,j3z2,0,1,1
12295,6+b27h2f+3z2i2z3*,i2,z3,i2z3,1,0,1
12296,6b28s3s2f3b1w#,f3,b1,f3b1,0,1,1
12297,4b19b1f3f3b2d@,f3,b2,f3b2,0,0,0
12298,6b28f1f3f3b3f3b+1s1v1b3n#,v1,b3,v1b3,0,1,1
12299,4b38f3b2b3b3f3b3f1f1b3b3f3s3f1f2n#,f1,f2,f1f2,0,1,1
12300,6+b37z3f1n#,z3,f1,z3f1,0,1,1
12301,6b38f3b3b3b3b3f3f+2f1z^3*,f1,z^3,f1z^3,1,0,1
12302,4b38b3b3f2f1b2f3f3b2f2b2f1f1b1d@,f1,b1,f1b1,0,0,0
12303,4f28f3s2r1f1b2s+3f3*,s+3,f3,s+3f3,1,0,1
12304,6b28f3b3f3b3f3s3f+3b1n#,f+3,b1,f+3b1,0,1,1
12305,4b37f3b2b3b3f2b3f3b2s3b3f3b2f1f1b+3b3v1f1*,v1,f1,v1f1,1,0,1
12306,6b27f3b3f3b2r2f1b1f3w#,b1,f3,b1f3,0,1,1
12307,c4b38b3b2b3b3f2r3f3b2d@,f3,b2,f3b2,0,0,0
12308,6f28b3b3f3b1s+3m+1l2o1m2f2s+3b1*,s+3,b1,s+3b1,1,0,1
12309,4f28f2f3f3n@,f3,f3,f3f3,0,0,0
12310,4b38f3b3f3b2d@,f3,b2,f3b2,0,0,0
12311,4b37f;1f1b;3*,f1,b;3,f1b;3,1,0,1
12312,6b27f+3b1n@,f+3,b1,f+3b1,0,0,0
12313,4b38f3b3f3b3f2f3f3b1*,f3,b1,f3b1,1,0,1
12314,6b37f2s2s3b3f3b3f+3b3w#,f+3,b3,f+3b3,0,1,1
12315,6f38f3b2s1f2f+2b2v3s3v1d#,s3,v1,s3v1,0,1,1
12316,4f18b3b3f3s2b2f1b1f3f3b3f1f3*,f1,f3,f1f3,1,0,1
12317,4f28f1f1b1f1s3b3f3s2f1f1b2f2f+3b1n#,f+3,b1,f+3b1,0,1,1
12318,4b37f+1f1z#,f+1,f1,f+1f1,0,1,1
12319,6b28f1f1b+3b1z1*,b1,z1,b1z1,1,0,1
12320,4b28f3b2s2b1b1f1b3b3f3b+1s1n#,b+1,s1,b+1s1,0,1,1
12321,6b28f1f2f2b3f3n@,b3,f3,b3f3,0,0,0
12322,4b38f3b2f1f1b+3b1w#,b+3,b1,b+3b1,0,1,1
12323,6f27s+3b1z3d#,b1,z3,b1z3,0,1,1
12324,4b38f1f1s1f2f+3b3v^1*,b3,v^1,b3v^1,1,0,1
12325,4f28f3b+1b2h1m3p2v1f1z^3*,f1,z^3,f1z^3,1,0,1
12326,4b38f1f1s1d@,f1,s1,f1s1,0,0,0
12327,6b28f3s1b1f1b2s+1m3o3f1f2b+3s2n#,b+3,s2,b+3s2,0,1,1
12328,6b27f1f1b1f3f3s+2b2d#,s+2,b2,s+2b2,0,1,1
12329,4f18s2f2b3b3f3s2r1f1b1d@,f1,b1,f1b1,0,0,0
12330,4b38f2s2b3n@,s2,b3,s2b3,0,0,0
12331,6+b37z1m3p;1s+3b3*,s+3,b3,s+3b3,1,0,1
12332,4b38f+2f2z3*,f2,z3,f2z3,1,0,1
12333,4b38f1f+1s+3z2d#,s+3,z2,s+3z2,0,1,1
12334,6b28b1f3f2f1b2f2f3b2f1f1b2b2b3d@,b2,b3,b2b3,0,0,0
12335,4b38f1f1b1f1d@,b1,f1,b1f1,0,0,0
12336,6b28f1f1b1f1s3s+1m3o1b2z1b3w@,z1,b3,z1b3,0,0,0
12337,4b38f2f+1b2v1b2v1b1v3*,b1,v3,b1v3,1,0,1
12338,6b18b1f1b3b2r+1f2v3d@,f2,v3,f2v3,0,0,0
12339,4s18f1b2b2f3b3f3b2f+1n@,b2,f+1,b2f+1,0,0,0
12340,5b29f3s+2m3w@,s+2,m3,s+2m3,0,0,0
12341,4b38f+2f2z2b3w#,z2,b3,z2b3,0,1,1
12342,c4b38f3s+1n@,f3,s+1,f3s+1,0,0,0
12343,6b17s1f3n@,s1,f3,s1f3,0,0,0
12344,4+b28z3l3f2b+1f2z1w@,f2,z1,f2z1,0,0,0
12345,4f38b+2b2v2n#,b2,v2,b2v2,0,1,1
12346,6f27f2y+3b1*,y+3,b1,y+3b1,1,0,1
12347,4+f38z1m3o1*,m3,o1,m3o1,1,0,1
12348,4b37f3s2b3b2f2s2b+3s2v1w@,s2,v1,s2v1,0,0,0
12349,6b27f+3b2v1f1w#,v1,f1,v1f1,0,1,1
12350,6b28f1f1b3b1b1f1b1f3f3s1b1f2f+3s1z1*,s1,z1,s1z1,1,0,1
12351,4b38f3b3f+3m2o2n#,m2,o2,m2o2,0,1,1
12352,6+b27v1b1*,v1,b1,v1b1,1,0,1
12353,4b38f3b2s+3b2z3b2z^3*,b2,z^3,b2z^3,1,0,1
12354,6b28f3b3f3b3f3b3f3s2s3n@,s2,s3,s2s3,0,0,0
12355,4b28f1f1b+3*,f1,b+3,f1b+3,1,0,1
12356,4b38b3b3f3b1b1f1b2s1b1f1s1f1b1f1s1w#,f1,s1,f1s1,0,1,1
12357,6b27f+3m3o=3*,m3,o=3,m3o=3,1,0,1
12358,6b28b3s2b3b3f3s1b1f2b+3s2v1*,s2,v1,s2v1,1,0,1
12359,4b37f3b2s3s+2b2z1m3p3*,m3,p3,m3p3,1,0,1
12360,4b38f3b1b1f1b3n@,f1,b3,f1b3,0,0,0
12361,4f38s2s2f2y+3s1m3o2f1*,o2,f1,o2f1,1,0,1
12362,6b38b3f3b3u1f3*,u1,f3,u1f3,1,0,1
12363,6b28f1f1s+3b1z2*,b1,z2,b1z2,1,0,1
12364,4b39f3s+2n@,f3,s+2,f3s+2,0,0,0
12365,6f29f3b2s3s3f3s1d@,f3,s1,f3s1,0,0,0
12366,6b38f3b3f2f1b1f1b3w@,f1,b3,f1b3,0,0,0
12367,4b38f3s+2f3z2b3n@,z2,b3,z2b3,0,0,0
12368,4f18b3s+2b3n@,s+2,b3,s+2b3,0,0,0
12369,6b28f3f+1n@,f3,f+1,f3f+1,0,0,0
12370,c6b28f3s2b1f1n@,b1,f1,b1f1,0,0,0
12371,4b38f3b2b1f1b2f1s2w#,f1,s2,f1s2,0,1,1
12372,6b28f3b1b1f2f+1d@,f2,f+1,f2f+1,0,0,0
12373,4b38f1f2f3s1b1f1b3b3f3s+1b3z#,s+1,b3,s+1b3,0,1,1
12374,6b18b3b2f+2l1o3*,l1,o3,l1o3,1,0,1
12375,6+f28v1b1v^3r1*,v^3,r1,v^3r1,1,0,1
12376,c4+s17v3l3*,v3,l3,v3l3,1,0,1
12377,6f28b1b3b3f+3b2v3m2o1f2f+1f3x#,f+1,f3,f+1f3,0,1,1
12378,4+b27z3l3d#,z3,l3,z3l3,0,1,1
12379,4f28f1b1f1s3b1b+3b3v^1r3v1z2*,v1,z2,v1z2,1,0,1
12380,6b27f2s2b1d@,s2,b1,s2b1,0,0,0
12381,6b28f1f3f+1*,f3,f+1,f3f+1,1,0,1
12382,4b;37f+1f2n#,f+1,f2,f+1f2,0,1,1
12383,4b37f1f1d@,f1,f1,f1f1,0,0,0
12384,4b38f2s2f+3n@,s2,f+3,s2f+3,0,0,0
12385,4b38b1f1b+3s3w#,b+3,s3,b+3s3,0,1,1
12386,4f18f2f+2b1*,f+2,b1,f+2b1,1,0,1
12387,4+b38z2f1*,z2,f1,z2f1,1,0,1
12388,4f28f2b+3x@,f2,b+3,f2b+3,0,0,0
12389,6b28f1f1b+1f2v3*,f2,v3,f2v3,1,0,1
12390,4b38f1f2b+3s#,f2,b+3,f2b+3,0,1,1
12391,4b37f+1f3w@,f+1,f3,f+1f3,0,0,0
12392,4+b28v1b1v#,v1,b1,v1b1,0,1,1
12393,4+b38z3f3z2*,f3,z2,f3z2,1,0,1
12394,6+f27z1r1*,z1,r1,z1r1,1,0,1
12395,6+f37i3b1v1*,b1,v1,b1v1,1,0,1
12396,6+b17v3b1*,v3,b1,v3b1,1,0,1
12397,6+s17v3b3w@,v3,b3,v3b3,0,0,0
12398,6+f+27i2v1n@,i2,v1,i2v1,0,0,0
12399,6+b18v3b3w@,v3,b3,v3b3,0,0,0
12400,4+f27v3m1f-1l1o1*,l1,o1,l1o1,1,0,1
12401,6+b28z3m3b=3s+2z+3w#,s+2,z+3,s+2z+3,0,1,1
12402,6+f27z3s2z2n@,s2,z2,s2z2,0,0,0
12403,6+b27z3b1v1*,b1,v1,b1v1,1,0,1
12404,4+f27z3b3*,z3,b3,z3b3,1,0,1
12405,6+f37z2f1*,z2,f1,z2f1,1,0,1
12406,4+f28z3b3w@,z3,b3,z3b3,0,0,0
12407,4+b27v3m3z3s3z1*,s3,z1,s3z1,1,0,1
12408,6+f28z3b3z1*,b3,z1,b3z1,1,0,1
12409,6+b28v3b3*,v3,b3,v3b3,1,0,1
12410,6+f38z3b1n#,z3,b1,z3b1,0,1,1
12411,6+b27z3b3w@,z3,b3,z3b3,0,0,0
12412,6+f28v3m2o1l2o1f3n#,o1,f3,o1f3,0,1,1
12413,6+f38z3b1n#,z3,b1,z3b1,0,1,1
12414,6+b27v1f3n@,v1,f3,v1f3,0,0,0
12415,6+b27z1f2v^3*,f2,v^3,f2v^3,1,0,1
12416,6+f38z3b2z1l2o1r2f+3b1v1*,b1,v1,b1v1,1,0,1
12417,4+f37z1r3n#,z1,r3,z1r3,0,1,1
12418,6+b38z2f1w@,z2,f1,z2f1,0,0,0
12419,4+b37i1f1d@,i1,f1,i1f1,0,0,0
12420,c6+b38z3m3*,z3,m3,z3m3,1,0,1
12421,6+f28z3m2o2f1f+3b1n@,f+3,b1,f+3b1,0,0,0
12422,6+b27z2b+1v3z3*,v3,z3,v3z3,1,0,1
12423,6+f+37b3z1w#,b3,z1,b3z1,0,1,1
12424,6+b28z3b1w#,z3,b1,z3b1,0,1,1
12425,6+b28z3b1v1*,b1,v1,b1v1,1,0,1
12426,4+b38z2f3*,z2,f3,z2f3,1,0,1
12427,4+f28z3m2o2l2o1l3o2f2v1f3z2n#,f3,z2,f3z2,0,1,1
12428,4+b27z3b1v1*,b1,v1,b1v1,1,0,1
12429,6+f28v2b3*,v2,b3,v2b3,1,0,1
12430,c6+s37z2f1*,z2,f1,z2f1,1,0,1
12431,4+b27v3b1v^3*,b1,v^3,b1v^3,1,0,1
12432,4+s37z3m2o1x@,m2,o1,m2o1,0,0,0
12433,4+f27i2b3z3m2f=1x@,m2,f=1,m2f=1,0,0,0
12434,6+f27i3m+3m1o1*,m1,o1,m1o1,1,0,1
12435,6+s27z2f2z1*,f2,z1,f2z1,1,0,1
12436,6+f+27i3z1w@,i3,z1,i3z1,0,0,0
12437,6+f28z3b3n#,z3,b3,z3b3,0,1,1
12438,6+s27z2l3d#,z2,l3,z2l3,0,1,1
12439,6+b27v2f3*,v2,f3,v2f3,1,0,1
12440,4+b17v3b1v1*,b1,v1,b1v1,1,0,1
12441,4+b28v1f1v3*,f1,v3,f1v3,1,0,1
12442,6+s17h3b3*,h3,b3,h3b3,1,0,1
12443,6+s27z3m3o1*,m3,o1,m3o1,1,0,1
12444,4+b27v1f3w#,v1,f3,v1f3,0,1,1
12445,4+b37i2f-1w@,i2,f-1,i2f-1,0,0,0
12446,6+b2z2l+3tw#,z2,l+3,z2l+3,0,1,1
12447,4+b2f1f3d#,f1,f3,f1f3,0,1,1
12448,5+b2v3b2v1*,b2,v1,b2v1,1,0,1
12449,5+b27z3s1w#,z3,s1,z3s1,0,1,1
12450,4+b2f1b3z2n@,b3,z2,b3z2,0,0,0
12451,5+f37h2f-3n@,h2,f-3,h2f-3,0,0,0
12452,4+b3z2f1*,z2,f1,z2f1,1,0,1
12453,6+b2j1f1n@,j1,f1,j1f1,0,0,0
12454,6+f1z1f-3*,z1,f-3,z1f-3,1,0,1
12455,6+b2v3l3t2o-1f3f3s+2m2@,s+2,m2,s+2m2,0,0,0
12456,4+f27r1b1v3*,b1,v3,b1v3,1,0,1
12457,6+b37i2b1v!@,i2,b1,i2b1,0,0,0
12458,4+s2v3f1*,v3,f1,v3f1,1,0,1
12459,4+b2v2b2n@,v2,b2,v2b2,0,0,0
12460,6+b2y2b-2n@,y2,b-2,y2b-2,0,0,0
12461,6+b37y2b-3;*,y2,b-3,y2b-3,1,0,1
12462,6+b3z3f1v1s3d@,v1,s3,v1s3,0,0,0
12463,4+s2z2b1*,z2,b1,z2b1,1,0,1
12464,4+f1v1b3i2#,b3,i2,b3i2,0,1,1
12465,6+f2v1s3u3f-3n#,u3,f-3,u3f-3,0,1,1
12466,6+b1v2s1p3b-2n@,p3,b-2,p3b-2,0,0,0
12467,4+b2v1l2o3*,l2,o3,l2o3,1,0,1
12468,5+f2v1f-3v3o2*,v3,o2,v3o2,1,0,1
12469,5+f1z2f2d@,z2,f2,z2f2,0,0,0
12470,4+f2z3b-1z2n@,b-1,z2,b-1z2,0,0,0
12471,6+b2v2b2d@,v2,b2,v2b2,0,0,0
12472,6+b3z1b3@,z1,b3,z1b3,0,0,0
12473,5+f2z2b2v2f2z2b3n@,z2,b3,z2b3,0,0,0
12474,6+f27f-3l3w@,f-3,l3,f-3l3,0,0,0
12475,5+f2v2b3*,v2,b3,v2b3,1,0,1
12476,6+b2z2b3z1m3o1m1w#,o1,m1,o1m1,0,1,1
12477,4+b2z3l3*,z3,l3,z3l3,1,0,1
12478,4+b;2f-2b3z3*,b3,z3,b3z3,1,0,1
12479,6+b2z1m3w@,z1,m3,z1m3,0,0,0
12480,6+b2f3b1w@,f3,b1,f3b1,0,0,0
12481,5+b37f-1f3*,f-1,f3,f-1f3,1,0,1
12482,6+b3z3f3d@,z3,f3,z3f3,0,0,0
12483,6+b3z1b3z1*,b3,z1,b3z1,1,0,1
12484,6+b27i2b+1z3n#,b+1,z3,b+1z3,0,1,1
12485,4+f2z3b3v1n#,b3,v1,b3v1,0,1,1
12486,4+b2z3f2n#,z3,f2,z3f2,0,1,1
12487,6+b2z1m2o1s1n#,o1,s1,o1s1,0,1,1
12488,5f29f1s3s+1b3*,s+1,b3,s+1b3,1,0,1
12489,5f29f1b1f1b3s+1b3z3f1*,z3,f1,z3f1,1,0,1
12490,6+b37i2b-1f2*,b-1,f2,b-1f2,1,0,1
12491,5+f2v2b3z2b-1f1*,b-1,f1,b-1f1,1,0,1
12492,4+f2v1b2f2*,b2,f2,b2f2,1,0,1
12493,6+b2v1b-1w@,v1,b-1,v1b-1,0,0,0
12494,5+f37i3b3v1n#,b3,v1,b3v1,0,1,1
12495,6+b37h2b1*,h2,b1,h2b1,1,0,1
12496,6+b1z2b3*,z2,b3,z2b3,1,0,1
12497,6+b2z2b3z2n#,b3,z2,b3z2,0,1,1
12498,6+f2v2l2o2b2b3f3s+1b1*,s+1,b1,s+1b1,1,0,1
12499,4+b2z3f3#,z3,f3,z3f3,0,1,1
12500,6+b3z1b3n@,z1,b3,z1b3,0,0,0
12501,4+b37i3f1*,i3,f1,i3f1,1,0,1
12502,5+f-37i1z1*,i1,z1,i1z1,1,0,1
12503,6+f27b-3l3o1*,l3,o1,l3o1,1,0,1
12504,4+b17h1f1*,h1,f1,h1f1,1,0,1
12505,6+b3z3f2v1*,f2,v1,f2v1,1,0,1
12506,6+f2v3b3v1n#,b3,v1,b3v1,0,1,1
12507,4+f2v2b2v1*,b2,v1,b2v1,1,0,1
12508,6+b2v3b3n#,v3,b3,v3b3,0,1,1
12509,4+f37f3b1z3*,b1,z3,b1z3,1,0,1
12510,6+b37i2b3n@,i2,b3,i2b3,0,0,0
12511,6+b2v3l2d#,v3,l2,v3l2,0,1,1
12512,4+b27i3b1v3*,b1,v3,b1v3,1,0,1
12513,6+b2z1b2n@,z1,b2,z1b2,0,0,0
12514,5+f37b1s1v3*,s1,v3,s1v3,1,0,1
12515,4+b17i3b3v1n#,b3,v1,b3v1,0,1,1
12516,5+b2v2b3*,v2,b3,v2b3,1,0,1
12517,c4f18s3s+3f3z2n#,f3,z2,f3z2,0,1,1
12518,5s28b+3b3v1*,b3,v1,b3v1,1,0,1
12519,6b38s2f3b2d@,f3,b2,f3b2,0,0,0
12520,4+f37z3f1w#,z3,f1,z3f1,0,1,1
12521,5s28f2f+1d@,f2,f+1,f2f+1,0,0,0
12522,5f29b1f1b2s2f3s3f1n@,s3,f1,s3f1,0,0,0
12523,4+s28z3b2v1*,b2,v1,b2v1,1,0,1
12524,6+b27i3l3s#,i3,l3,i3l3,0,1,1
12525,c6+b28v1b3*,v1,b3,v1b3,1,0,1
12526,6s38f2s2f+2m2o3s1*,o3,s1,o3s1,1,0,1
12527,5+s27z1l2o2m2o2s2z3b3n#,z3,b3,z3b3,0,1,1
12528,4s38f3s+1b1d@,s+1,b1,s+1b1,0,0,0
12529,4f28f3s2f3s3w#,f3,s3,f3s3,0,1,1
12530,4f28f1f1b+3*,f1,b+3,f1b+3,1,0,1
12531,4+s27h2l1z3s3v1*,s3,v1,s3v1,1,0,1
12532,4+b38z2l3o3*,l3,o3,l3o3,1,0,1
12533,5+f28v2b3v2d#,b3,v2,b3v2,0,1,1
12534,4f17s+3b3v3s1w#,v3,s1,v3s1,0,1,1
12535,4f27f+3m2o3*,m2,o3,m2o3,1,0,1
12536,6+b28z1b3x@,z1,b3,z1b3,0,0,0
12537,6f27s+2l2o2f2z^1*,f2,z^1,f2z^1,1,0,1
12538,6+b28z3l2f2s+2l2o2f2f1f1s+1f2z3s#,f2,z3,f2z3,0,1,1
12539,4+s28z1l3o3*,l3,o3,l3o3,1,0,1
12540,4+b27h1b2v^1*,b2,v^1,b2v^1,1,0,1
12541,4b28f+3f1n#,f+3,f1,f+3f1,0,1,1
12542,c5f+18s1h3f3n#,h3,f3,h3f3,0,1,1
12543,6f+28b3i1n#,b3,i1,b3i1,0,1,1
12544,4+b27h2f1z3w#,f1,z3,f1z3,0,1,1
12545,4+b28z3f3n@,z3,f3,z3f3,0,0,0
12546,6+b38z1b1d@,z1,b1,z1b1,0,0,0
12547,6+b28z3l3w#,z3,l3,z3l3,0,1,1
12548,4+s28z2b3v3b3w#,v3,b3,v3b3,0,1,1
12549,4+s28z1l2o3*,l2,o3,l2o3,1,0,1
12550,4+f28z3l2o=2f+1l1b1f1n@,b1,f1,b1f1,0,0,0
12551,6+s27v2b3n@,v2,b3,v2b3,0,0,0
12552,c4+b38z2f1n@,z2,f1,z2f1,0,0,0
12553,6+b18v2f2z2b3d#,z2,b3,z2b3,0,1,1
12554,5+f28z1b2v2f1n#,v2,f1,v2f1,0,1,1
12555,4f+38s1z3n#,s1,z3,s1z3,0,1,1
12556,c4f+17s+3z1n#,s+3,z1,s+3z1,0,1,1
12557,6+f28i1b1*,i1,b1,i1b1,1,0,1
12558,6+b28v1b3w@,v1,b3,v1b3,0,0,0
12559,6+s18z3m1w#,z3,m1,z3m1,0,1,1
12560,5+s28z3b3v1*,b3,v1,b3v1,1,0,1
12561,6+s27z2b1z3s#,b1,z3,b1z3,0,1,1
12562,5+f27z3s1*,z3,s1,z3s1,1,0,1
12563,6+s27z2b3*,z2,b3,z2b3,1,0,1
12564,5+f28z2b1v1*,b1,v1,b1v1,1,0,1
12565,c4+r27z2f1w#,z2,f1,z2f1,0,1,1
12566,4+f17h2b1v3s3*,v3,s3,v3s3,1,0,1
12567,5+s37z3s1w#,z3,s1,z3s1,0,1,1
12568,4+f28z2f2n@,z2,f2,z2f2,0,0,0
12569,4+f28v3m2o2f2v1f3n@,v1,f3,v1f3,0,0,0
12570,6+f28v3b1v1*,b1,v1,b1v1,1,0,1
12571,6+b18v2m1o1*,m1,o1,m1o1,1,0,1
12572,5+f28v3s3z1r1*,z1,r1,z1r1,1,0,1
12573,5+s37s3s3z1*,s3,z1,s3z1,1,0,1
12574,4+f38i3m3w#,i3,m3,i3m3,0,1,1
12575,4+s27h1l2d#,h1,l2,h1l2,0,1,1
12576,6+b+38z2v1*,z2,v1,z2v1,1,0,1
12577,4+s28z1l2o1*,l2,o1,l2o1,1,0,1
12578,c5+s17h2f3z2n#,f3,z2,f3z2,0,1,1
12579,4+s37z1f1n#,z1,f1,z1f1,0,1,1
12580,c4+s28v3b2z2*,b2,z2,b2z2,1,0,1
12581,5+s37z3b+1f3z3m3o2*,m3,o2,m3o2,1,0,1
12582,4+f28v3b1v#,v3,b1,v3b1,0,1,1
12583,4+s17h3f3z1w@,f3,z1,f3z1,0,0,0
12584,4+s27v3l2v3b1*,v3,b1,v3b1,1,0,1
12585,6+s17v3m2o=1*,m2,o=1,m2o=1,1,0,1
12586,5+s17h2f3z1n#,f3,z1,f3z1,0,1,1
12587,4+f18v3s1n#,v3,s1,v3s1,0,1,1
12588,5+s27v1f1n#,v1,f1,v1f1,0,1,1
12589,6+s27v3m1o1t3w#,o1,t3,o1t3,0,1,1
12590,6+b37b3s1w#,b3,s1,b3s1,0,1,1
12591,4+s18v3b3*,v3,b3,v3b3,1,0,1
12592,4+f28z3m3o3w@,m3,o3,m3o3,0,0,0
12593,5+f28z3m2o1*,m2,o1,m2o1,1,0,1
12594,6+s27z3f;2f1l2p2f2v2v1v1*,v1,v1,v1v1,1,0,1
12595,6+b17v2r1v3n@,r1,v3,r1v3,0,0,0
12596,5+s27z1f2z3*,f2,z3,f2z3,1,0,1
12597,4+s37z3s3z#,z3,s3,z3s3,0,1,1
12598,6+s27v3m2o1*,m2,o1,m2o1,1,0,1
12599,5+b27h3b2z1r3w#,z1,r3,z1r3,0,1,1
12600,4+s38z1l2o1f1w#,o1,f1,o1f1,0,1,1
12601,6+s17f1f2f+2b2z2n@,b2,z2,b2z2,0,0,0
12602,4+s27v1f3w#,v1,f3,v1f3,0,1,1
12603,c5+s27z1f1*,z1,f1,z1f1,1,0,1
12604,4+f28z3m2d#,z3,m2,z3m2,0,1,1
12605,4+f37s3b1v2n@,b1,v2,b1v2,0,0,0
12606,5+b37z2f1*,z2,f1,z2f1,1,0,1
12607,6+b18v2m2o1*,m2,o1,m2o1,1,0,1
12608,6+s27v1f1*,v1,f1,v1f1,1,0,1
12609,6+f28v2b1*,v2,b1,v2b1,1,0,1
12610,6+b28z3b2n@,z3,b2,z3b2,0,0,0
12611,5+s27v1l1o3*,l1,o3,l1o3,1,0,1
12612,6+s27z1f3x#,z1,f3,z1f3,0,1,1
12613,6+s37z1l3p3*,l3,p3,l3p3,1,0,1
12614,4+f28v3s1v2*,s1,v2,s1v2,1,0,1
12615,6+f28z1f3z3*,f3,z3,f3z3,1,0,1
12616,5+s17v1f3z3*,f3,z3,f3z3,1,0,1
12617,5+s27h3s2s2*,s2,s2,s2s2,1,0,1
12618,4+s28v1f3w#,v1,f3,v1f3,0,1,1
12619,4+r27r3b1v2*,b1,v2,b1v2,1,0,1
